## [iView]
## Converted from: 	 ###
## Date: 	 ###
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	10939                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject: 	156
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID: 	 ###
## Operating System :	6.2.9200
## iView X Version:	4.2.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
782783939	SMP	1	1082.31	591.32	800.92	584.66	16.44	16.44	3.92	17.06	17.06	3.97	1077.88	597.67	1084.26	597.71	798.19	591.15	804.56	591.16	803.20	146.84	803.20	146.84	0	1	1	2	-1	-1	-104.91	-20.48	565.05	-38.13	-18.77	560.28	0.11	0.34	-0.93	0.08	0.34	-0.94	 -1	
782800633	SMP	1	1078.15	590.85	796.42	585.18	16.48	16.48	3.91	17.09	17.09	3.96	1074.29	596.95	1080.70	596.89	794.56	591.69	800.94	591.66	944.57	152.62	944.57	152.62	0	1	1	2	-1	-1	-103.83	-20.26	563.82	-37.27	-18.89	560.20	0.14	0.33	-0.93	0.12	0.34	-0.93	 -1	
782817328	SMP	1	1075.79	589.28	793.57	584.60	16.49	16.49	3.91	17.00	17.00	3.95	1072.07	595.83	1078.31	595.66	791.78	591.17	798.11	591.24	950.51	146.56	950.51	146.56	0	1	1	2	-1	-1	-103.24	-19.97	563.57	-36.62	-18.78	560.34	0.14	0.34	-0.93	0.13	0.35	-0.93	 -1	
782834022	SMP	1	1073.31	588.28	790.82	584.52	16.44	16.44	3.90	17.05	17.05	3.95	1069.54	594.69	1075.81	594.65	788.95	590.91	795.26	591.07	948.69	149.73	948.69	149.73	0	1	1	2	-1	-1	-102.58	-19.70	563.21	-35.97	-18.74	560.61	0.14	0.34	-0.93	0.12	0.34	-0.93	 -1	
782850714	SMP	1	1070.91	587.91	788.05	584.86	16.36	16.36	3.89	16.99	16.99	3.95	1067.15	594.12	1073.46	593.99	786.15	591.45	792.56	591.44	950.29	154.32	950.29	154.32	0	1	1	2	-1	-1	-101.92	-19.54	562.69	-35.31	-18.84	560.37	0.14	0.33	-0.93	0.12	0.35	-0.93	 -1	
782867406	SMP	1	1068.52	587.99	785.46	585.89	16.42	16.42	3.88	17.06	17.06	3.94	1064.57	594.22	1071.10	594.16	783.66	592.49	790.01	592.43	950.15	154.95	950.15	154.95	0	1	1	2	-1	-1	-101.07	-19.52	561.21	-34.72	-19.08	560.39	0.13	0.33	-0.93	0.12	0.35	-0.93	 -1	
782884099	SMP	1	1066.29	588.21	783.08	586.84	16.47	16.47	3.88	17.14	17.14	3.95	1062.29	594.81	1068.87	594.61	781.16	593.44	787.56	593.44	948.07	148.92	948.07	148.92	0	1	1	2	-1	-1	-100.26	-19.58	559.63	-34.12	-19.31	560.22	0.13	0.34	-0.93	0.12	0.35	-0.93	 -1	
782900791	SMP	1	1064.22	587.96	780.84	587.36	16.38	16.38	3.87	17.10	17.10	3.95	1060.38	594.07	1066.76	594.12	778.97	593.80	785.34	593.86	949.35	160.49	949.35	160.49	0	1	1	2	-1	-1	-99.71	-19.42	559.19	-33.60	-19.40	560.18	0.13	0.33	-0.94	0.12	0.34	-0.93	 -1	
782917483	SMP	1	1062.31	587.20	778.72	587.17	16.39	16.39	3.86	17.13	17.13	3.95	1058.68	593.48	1064.88	593.46	776.90	593.70	783.22	593.67	951.57	157.82	951.57	157.82	0	1	1	2	-1	-1	-99.37	-19.29	559.67	-33.12	-19.37	560.39	0.14	0.33	-0.93	0.12	0.34	-0.93	 -1	
782934175	SMP	1	1060.42	586.31	776.73	586.84	16.52	16.52	3.86	17.11	17.11	3.95	1056.82	592.53	1062.97	592.59	775.02	593.27	781.32	593.24	954.06	160.17	954.06	160.17	0	1	1	2	-1	-1	-99.06	-19.11	560.41	-32.69	-19.28	560.69	0.14	0.33	-0.93	0.12	0.34	-0.93	 -1	
782950867	SMP	1	1058.77	585.88	774.96	586.93	16.39	16.39	3.86	17.03	17.03	3.94	1055.12	592.09	1061.31	591.97	773.10	593.43	779.41	593.34	954.10	164.20	954.10	164.20	0	1	1	2	-1	-1	-98.74	-18.99	560.82	-32.25	-19.32	560.91	0.14	0.33	-0.94	0.11	0.34	-0.93	 -1	
782967560	SMP	1	1057.33	586.30	773.31	587.69	16.44	16.44	3.85	16.88	16.88	3.94	1053.64	592.57	1059.88	592.53	771.41	594.17	777.88	594.32	954.73	162.21	954.73	162.21	0	1	1	2	-1	-1	-98.42	-19.12	560.99	-31.84	-19.50	560.32	0.13	0.33	-0.93	0.12	0.35	-0.93	 -1	
782984252	SMP	1	1055.93	587.12	771.93	589.04	16.23	16.23	3.85	16.97	16.97	3.93	1052.34	593.50	1058.51	593.49	770.13	595.59	776.47	595.56	956.56	157.67	956.56	157.67	0	1	1	2	-1	-1	-98.18	-19.36	561.44	-31.53	-19.82	560.43	0.14	0.34	-0.93	0.12	0.35	-0.93	 -1	
783000944	SMP	1	1054.74	587.89	770.71	590.07	16.36	16.36	3.84	17.01	17.01	3.93	1051.02	594.17	1057.27	593.97	768.90	596.65	775.23	596.50	956.57	163.50	956.57	163.50	0	1	1	2	-1	-1	-97.88	-19.50	561.45	-31.25	-20.06	560.60	0.13	0.33	-0.93	0.12	0.35	-0.93	 -1	
783017636	SMP	1	1053.63	587.95	769.51	590.26	16.38	16.38	3.84	16.88	16.88	3.92	1049.95	594.19	1056.18	594.00	767.72	596.77	774.07	596.78	958.30	164.94	958.30	164.94	0	1	1	2	-1	-1	-97.65	-19.51	561.56	-30.97	-20.11	560.67	0.13	0.33	-0.94	0.12	0.35	-0.93	 -1	
783034329	SMP	1	1052.63	587.26	768.47	589.83	16.46	16.46	3.85	16.84	16.84	3.92	1049.11	593.55	1055.08	593.57	766.61	596.43	773.03	596.39	959.29	161.52	959.29	161.52	0	1	1	2	-1	-1	-97.68	-19.43	563.03	-30.70	-20.01	560.33	0.13	0.34	-0.93	0.11	0.35	-0.93	 -1	
783051021	SMP	1	1050.52	586.70	766.53	589.46	16.25	16.25	3.84	16.85	16.85	3.91	1047.61	593.09	1053.57	592.87	765.11	596.01	771.47	596.03	1000.38	159.17	1000.38	159.17	0	1	1	2	-1	-1	-97.54	-19.34	564.33	-30.34	-19.92	560.35	0.16	0.34	-0.93	0.13	0.35	-0.93	 -1	
783067713	SMP	1	1049.35	586.81	765.17	589.85	16.38	16.38	3.85	16.83	16.83	3.91	1046.37	593.00	1052.47	592.86	764.00	596.19	770.33	596.28	1031.94	163.96	1031.94	163.96	0	1	1	2	-1	-1	-97.35	-19.34	564.81	-30.09	-19.97	560.50	0.16	0.33	-0.93	0.14	0.34	-0.93	 -1	
783084405	SMP	1	1048.62	587.29	764.29	590.74	16.48	16.48	3.85	16.79	16.79	3.90	1045.68	593.68	1051.82	593.63	763.10	597.06	769.41	597.23	1041.84	158.54	1041.84	158.54	0	1	1	2	-1	-1	-97.22	-19.52	565.00	-29.88	-20.20	560.70	0.16	0.34	-0.93	0.14	0.34	-0.93	 -1	
783101097	SMP	1	1047.87	588.03	763.53	591.69	16.13	16.13	3.84	16.92	16.92	3.90	1045.03	594.31	1051.00	594.19	762.28	598.00	768.69	598.18	1047.76	159.99	1047.76	159.99	0	1	1	2	-1	-1	-97.23	-19.70	566.07	-29.69	-20.41	560.45	0.16	0.33	-0.93	0.14	0.34	-0.93	 -1	
783117790	SMP	1	1047.23	588.35	762.84	592.26	16.26	16.26	3.84	16.84	16.84	3.90	1044.30	594.67	1050.40	594.68	761.59	598.71	768.04	598.75	1051.05	156.01	1051.05	156.01	0	1	1	2	-1	-1	-97.12	-19.81	566.36	-29.51	-20.54	560.00	0.16	0.34	-0.93	0.14	0.34	-0.93	 -1	
783134482	SMP	1	1046.56	588.01	762.13	592.14	16.31	16.31	3.84	16.72	16.72	3.89	1043.67	594.21	1049.81	594.08	760.96	598.58	767.30	598.51	1056.17	158.52	1056.17	158.52	0	1	1	2	-1	-1	-96.98	-19.69	566.37	-29.35	-20.51	560.15	0.17	0.33	-0.93	0.14	0.34	-0.93	 -1	
783151174	SMP	1	1045.94	587.24	761.31	591.67	16.17	16.17	3.84	16.69	16.69	3.88	1043.06	593.47	1049.04	593.50	760.15	598.01	766.47	598.19	1056.77	156.33	1056.77	156.33	0	1	1	2	-1	-1	-96.96	-19.56	567.21	-29.17	-20.41	560.39	0.16	0.34	-0.93	0.14	0.34	-0.93	 -1	
783167866	SMP	1	1045.41	586.88	760.81	591.49	16.21	16.21	3.84	16.87	16.87	3.88	1042.39	593.08	1048.51	592.92	759.52	597.87	766.02	598.02	1055.81	158.90	1055.81	158.90	0	1	1	2	-1	-1	-96.82	-19.44	567.25	-29.01	-20.35	559.74	0.16	0.33	-0.93	0.14	0.34	-0.93	 -1	
783186559	SMP	1	1044.88	587.02	760.16	591.94	16.07	16.07	3.83	16.75	16.75	3.88	1042.09	593.31	1048.01	593.19	759.00	598.39	765.35	598.35	1059.25	156.36	1059.25	156.36	0	1	1	2	-1	-1	-96.91	-19.54	568.33	-28.88	-20.45	559.87	0.16	0.34	-0.93	0.14	0.34	-0.93	 -1	
783205251	SMP	1	1044.43	587.55	759.56	592.73	16.19	16.19	3.84	16.83	16.83	3.88	1041.45	593.85	1047.50	593.79	758.38	599.10	764.79	599.20	1059.06	155.25	1059.06	155.25	0	1	1	2	-1	-1	-96.82	-19.69	568.62	-28.73	-20.63	559.69	0.16	0.34	-0.93	0.14	0.34	-0.93	 -1	
783223943	SMP	1	1042.30	587.98	757.59	593.55	16.18	16.18	3.84	16.82	16.82	3.88	1040.22	594.21	1046.35	594.01	757.10	599.83	763.48	599.85	1170.71	157.29	1170.71	157.29	0	1	1	2	-1	-1	-96.52	-19.75	568.49	-28.42	-20.79	559.66	0.20	0.33	-0.92	0.18	0.34	-0.93	 -1	
783242635	SMP	1	1040.98	587.56	756.08	593.59	16.23	16.23	3.84	16.61	16.61	3.87	1039.14	593.82	1045.26	593.75	755.96	599.92	762.34	599.90	1215.66	156.43	1215.66	156.43	0	1	1	2	-1	-1	-96.25	-19.67	568.44	-28.15	-20.81	559.64	0.21	0.33	-0.92	0.19	0.34	-0.92	 -1	
783261327	SMP	1	1040.62	586.81	755.49	592.98	16.23	16.23	3.84	16.69	16.69	3.86	1038.85	593.11	1044.95	592.89	755.41	599.35	761.83	599.27	1227.22	155.45	1227.22	155.45	0	1	1	2	-1	-1	-96.18	-19.48	568.44	-28.02	-20.66	559.42	0.22	0.33	-0.92	0.19	0.34	-0.92	 -1	
783280020	SMP	1	1040.24	585.93	754.91	592.39	16.21	16.21	3.84	16.65	16.65	3.86	1038.38	592.18	1044.51	591.97	754.79	598.79	761.17	598.74	1226.32	156.15	1226.32	156.15	0	1	1	2	-1	-1	-96.05	-19.26	568.32	-27.87	-20.53	559.46	0.21	0.33	-0.92	0.19	0.34	-0.92	 -1	
783298712	SMP	1	1039.89	585.59	754.33	592.30	16.11	16.11	3.83	16.63	16.63	3.85	1038.08	591.86	1044.20	591.75	754.26	598.72	760.69	598.63	1230.31	154.71	1230.31	154.71	0	1	1	2	-1	-1	-95.96	-19.19	568.23	-27.74	-20.50	559.25	0.21	0.33	-0.92	0.20	0.34	-0.92	 -1	
783317404	SMP	1	1039.52	585.87	753.93	592.63	16.19	16.19	3.83	16.74	16.74	3.85	1037.72	592.18	1043.89	591.94	753.94	599.01	760.20	599.04	1232.44	154.74	1232.44	154.74	0	1	1	2	-1	-1	-95.83	-19.24	567.91	-27.67	-20.61	559.85	0.22	0.33	-0.92	0.19	0.34	-0.92	 -1	
783336096	SMP	1	1039.38	586.28	753.57	593.23	16.25	16.25	3.84	16.65	16.65	3.85	1037.53	592.47	1043.68	592.60	753.60	599.71	760.01	599.59	1234.36	152.51	1234.36	152.51	0	1	1	2	-1	-1	-95.75	-19.35	567.76	-27.61	-20.75	559.70	0.21	0.34	-0.92	0.20	0.34	-0.92	 -1	
783354789	SMP	1	1039.14	586.45	753.31	593.59	16.24	16.24	3.84	16.60	16.60	3.84	1037.28	592.82	1043.42	592.74	753.27	599.88	759.75	599.92	1234.66	151.46	1234.66	151.46	0	1	1	2	-1	-1	-95.67	-19.41	567.66	-27.51	-20.79	559.23	0.21	0.34	-0.92	0.20	0.34	-0.92	 -1	
783373481	SMP	1	1038.89	586.36	753.10	593.39	16.19	16.19	3.84	16.71	16.71	3.85	1037.08	592.57	1043.24	592.65	753.06	599.72	759.42	599.69	1235.19	151.41	1235.19	151.41	0	1	1	2	-1	-1	-95.60	-19.36	567.49	-27.46	-20.75	559.38	0.21	0.33	-0.92	0.19	0.34	-0.92	 -1	
783392173	SMP	1	1038.59	585.85	752.80	592.82	16.16	16.16	3.83	16.73	16.73	3.85	1036.80	592.17	1042.96	591.96	752.89	599.12	759.16	599.10	1237.44	151.74	1237.44	151.74	0	1	1	2	-1	-1	-95.50	-19.22	567.31	-27.43	-20.63	559.94	0.22	0.33	-0.92	0.20	0.34	-0.92	 -1	
783410865	SMP	1	1038.23	585.51	752.41	592.63	16.16	16.16	3.83	16.69	16.69	3.85	1036.45	591.82	1042.53	591.75	752.35	598.85	758.88	598.95	1237.87	151.66	1237.87	151.66	0	1	1	2	-1	-1	-95.46	-19.16	567.61	-27.30	-20.56	559.21	0.21	0.34	-0.92	0.20	0.33	-0.92	 -1	
783429558	SMP	1	1037.87	585.67	752.02	592.87	16.15	16.15	3.83	16.77	16.77	3.85	1036.09	592.05	1042.24	591.85	752.00	599.25	758.29	599.22	1239.32	149.74	1239.32	149.74	0	1	1	2	-1	-1	-95.35	-19.20	567.43	-27.21	-20.65	559.68	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783448250	SMP	1	1037.30	586.39	751.47	593.65	16.24	16.24	3.83	16.69	16.69	3.85	1035.46	592.65	1041.60	592.69	751.39	599.92	757.90	600.01	1239.85	149.80	1239.85	149.80	0	1	1	2	-1	-1	-95.20	-19.37	567.41	-27.07	-20.80	559.03	0.21	0.34	-0.92	0.20	0.34	-0.92	 -1	
783466942	SMP	1	1036.63	586.97	750.88	594.45	16.08	16.08	3.83	16.61	16.61	3.84	1034.70	593.28	1040.96	593.26	750.84	600.83	757.17	600.90	1239.00	148.33	1239.00	148.33	0	1	1	2	-1	-1	-94.93	-19.49	566.78	-26.93	-21.02	559.33	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783485634	SMP	1	1035.90	587.20	750.15	594.83	16.17	16.17	3.82	16.76	16.76	3.85	1034.15	593.47	1040.30	593.59	750.06	601.13	756.39	601.17	1239.74	147.85	1239.74	147.85	0	1	1	2	-1	-1	-94.78	-19.55	566.77	-26.76	-21.10	559.59	0.22	0.34	-0.92	0.19	0.34	-0.92	 -1	
783504326	SMP	1	1035.36	586.97	749.43	594.68	16.21	16.21	3.82	16.66	16.66	3.84	1033.55	593.26	1039.73	593.15	749.43	600.90	755.88	600.98	1240.81	149.20	1240.81	149.20	0	1	1	2	-1	-1	-94.61	-19.47	566.61	-26.61	-21.04	559.26	0.21	0.33	-0.92	0.20	0.33	-0.92	 -1	
783523019	SMP	1	1034.66	586.54	748.90	594.46	16.23	16.23	3.83	16.59	16.59	3.84	1032.87	592.97	1039.01	592.80	748.87	600.85	755.16	600.92	1240.31	147.31	1240.31	147.31	0	1	1	2	-1	-1	-94.45	-19.39	566.63	-26.48	-21.04	559.72	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783541711	SMP	1	1034.04	586.57	748.19	594.63	16.24	16.24	3.83	16.51	16.51	3.83	1032.16	592.99	1038.37	592.79	748.09	601.01	754.48	601.01	1239.12	147.58	1239.12	147.58	0	1	1	2	-1	-1	-94.23	-19.38	566.30	-26.31	-21.07	559.69	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783560403	SMP	1	1033.41	587.06	747.58	595.24	16.16	16.16	3.82	16.70	16.70	3.84	1031.60	593.31	1037.83	593.35	747.64	601.70	753.99	601.65	1240.66	146.93	1240.66	146.93	0	1	1	2	-1	-1	-94.04	-19.47	565.91	-26.20	-21.23	559.82	0.21	0.34	-0.92	0.20	0.34	-0.92	 -1	
783579095	SMP	1	1032.84	587.60	746.97	595.98	16.18	16.18	3.82	16.71	16.71	3.84	1031.05	594.03	1037.17	593.82	747.02	602.45	753.26	602.27	1240.67	146.12	1240.67	146.12	0	1	1	2	-1	-1	-93.93	-19.62	566.11	-26.07	-21.42	560.46	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783597788	SMP	1	1032.23	588.09	746.44	596.45	16.22	16.22	3.82	16.60	16.60	3.84	1030.54	594.30	1036.69	594.28	746.34	602.80	752.77	602.86	1241.05	146.15	1241.05	146.15	0	1	1	2	-1	-1	-93.82	-19.71	566.15	-25.92	-21.52	560.13	0.22	0.33	-0.92	0.19	0.34	-0.92	 -1	
783616480	SMP	1	1031.63	587.90	745.93	596.37	16.15	16.15	3.82	16.66	16.66	3.84	1029.79	594.17	1035.96	594.05	745.89	602.81	752.14	602.80	1239.66	145.62	1239.66	145.62	0	1	1	2	-1	-1	-93.63	-19.67	566.11	-25.82	-21.53	560.68	0.21	0.33	-0.92	0.19	0.34	-0.92	 -1	
783635172	SMP	1	1031.12	587.48	745.28	596.01	16.22	16.22	3.82	16.68	16.68	3.84	1029.38	593.76	1035.40	593.73	745.19	602.48	751.62	602.38	1239.75	145.11	1239.75	145.11	0	1	1	2	-1	-1	-93.64	-19.61	566.86	-25.66	-21.43	560.34	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783653864	SMP	1	1030.58	587.12	744.85	595.72	16.14	16.14	3.82	16.67	16.67	3.84	1028.67	593.33	1034.93	593.47	744.86	602.04	751.09	602.09	1239.32	145.26	1239.32	145.26	0	1	1	2	-1	-1	-93.40	-19.50	566.27	-25.59	-21.37	561.04	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783672556	SMP	1	1030.19	587.09	744.39	595.86	16.27	16.27	3.82	16.62	16.62	3.84	1028.48	593.37	1034.57	593.48	744.19	602.23	750.68	602.25	1239.86	144.81	1239.86	144.81	0	1	1	2	-1	-1	-93.40	-19.52	566.62	-25.43	-21.38	560.33	0.21	0.34	-0.92	0.19	0.34	-0.92	 -1	
783691249	SMP	1	1028.01	587.59	742.49	596.43	16.27	16.27	3.83	16.63	16.63	3.84	1027.07	593.84	1033.16	593.70	743.08	602.64	749.40	602.68	1333.98	146.25	1333.98	146.25	0	1	1	2	-1	-1	-93.11	-19.62	566.91	-25.16	-21.49	560.56	0.25	0.33	-0.91	0.22	0.33	-0.92	 -1	
783709941	SMP	1	1027.21	587.61	741.49	596.75	16.16	16.16	3.82	16.53	16.53	3.83	1026.15	593.97	1032.32	593.74	742.23	602.95	748.65	602.93	1354.83	146.06	1354.83	146.06	0	1	1	2	-1	-1	-92.88	-19.63	566.78	-24.95	-21.55	560.25	0.25	0.33	-0.91	0.23	0.33	-0.92	 -1	
783728633	SMP	1	1026.78	587.42	741.02	596.67	16.22	16.22	3.83	16.75	16.75	3.84	1025.93	593.64	1032.01	593.64	741.85	602.88	748.08	602.91	1365.50	146.90	1365.50	146.90	0	1	1	2	-1	-1	-92.87	-19.59	567.13	-24.87	-21.56	560.87	0.25	0.33	-0.91	0.23	0.33	-0.91	 -1	
783747325	SMP	1	1026.36	586.98	740.51	596.32	16.15	16.15	3.82	16.60	16.60	3.84	1025.50	593.24	1031.64	593.07	741.23	602.62	747.68	602.53	1369.56	147.46	1369.56	147.46	0	1	1	2	-1	-1	-92.77	-19.48	567.11	-24.73	-21.47	560.42	0.25	0.33	-0.91	0.23	0.33	-0.91	 -1	
783766022	SMP	1	1025.91	586.46	740.01	596.03	16.26	16.26	3.83	16.49	16.49	3.83	1025.04	592.72	1031.06	592.66	740.85	602.27	747.09	602.16	1370.95	148.23	1370.95	148.23	0	1	1	2	-1	-1	-92.75	-19.39	567.70	-24.64	-21.40	560.98	0.25	0.33	-0.91	0.23	0.33	-0.92	 -1	
783784718	SMP	1	1025.38	586.24	739.38	595.96	16.21	16.21	3.83	16.54	16.54	3.83	1024.49	592.46	1030.62	592.54	740.09	602.25	746.55	602.24	1371.92	147.53	1371.92	147.53	0	1	1	2	-1	-1	-92.63	-19.34	567.72	-24.46	-21.39	560.45	0.25	0.34	-0.91	0.23	0.34	-0.91	 -1	
783803414	SMP	1	1024.81	586.39	738.85	596.30	16.18	16.18	3.83	16.53	16.53	3.83	1024.03	592.63	1030.04	592.64	739.64	602.63	745.96	602.53	1373.90	146.58	1373.90	146.58	0	1	1	2	-1	-1	-92.60	-19.39	568.29	-24.35	-21.48	560.66	0.25	0.33	-0.91	0.23	0.34	-0.91	 -1	
783822111	SMP	1	1024.41	586.55	738.24	596.74	16.34	16.34	3.84	16.48	16.48	3.82	1023.43	592.99	1029.51	592.73	738.99	602.92	745.33	602.91	1371.77	146.61	1371.77	146.61	0	1	1	2	-1	-1	-92.49	-19.45	568.45	-24.20	-21.56	560.74	0.25	0.34	-0.91	0.23	0.33	-0.92	 -1	
783840807	SMP	1	1023.85	586.54	737.75	596.88	16.12	16.12	3.83	16.60	16.60	3.82	1023.05	592.93	1029.07	592.71	738.56	602.93	744.93	603.02	1374.74	147.57	1374.74	147.57	0	1	1	2	-1	-1	-92.47	-19.46	568.92	-24.10	-21.57	560.63	0.25	0.34	-0.91	0.23	0.33	-0.92	 -1	
783859504	SMP	1	1023.52	586.26	737.23	596.66	16.24	16.24	3.83	16.60	16.60	3.82	1022.57	592.39	1028.72	592.48	738.00	602.83	744.36	602.83	1374.03	148.38	1374.03	148.38	0	1	1	2	-1	-1	-92.33	-19.36	568.66	-23.97	-21.53	560.60	0.25	0.33	-0.91	0.23	0.33	-0.92	 -1	
783878200	SMP	1	1023.17	585.74	736.88	596.27	16.25	16.25	3.84	16.48	16.48	3.82	1022.14	592.02	1028.30	591.77	737.69	602.54	744.05	602.37	1373.61	149.74	1373.61	149.74	0	1	1	2	-1	-1	-92.18	-19.22	568.39	-23.89	-21.44	560.56	0.25	0.33	-0.91	0.23	0.33	-0.92	 -1	
783896896	SMP	1	1022.76	585.30	736.47	595.83	16.24	16.24	3.84	16.62	16.62	3.82	1021.78	591.44	1027.93	591.55	737.17	602.05	743.71	602.04	1374.74	149.62	1374.74	149.62	0	1	1	2	-1	-1	-92.07	-19.12	568.21	-23.75	-21.31	559.71	0.25	0.33	-0.91	0.23	0.33	-0.92	 -1	
783915593	SMP	1	1022.57	585.18	736.19	595.94	16.23	16.23	3.84	16.60	16.60	3.82	1021.60	591.35	1027.78	591.44	736.95	602.07	743.25	602.14	1375.09	149.94	1375.09	149.94	0	1	1	2	-1	-1	-91.97	-19.08	567.85	-23.69	-21.34	560.10	0.25	0.33	-0.91	0.23	0.33	-0.92	 -1	
783934289	SMP	1	1022.99	585.21	736.52	595.99	16.32	16.32	3.84	16.58	16.58	3.82	1021.56	591.41	1027.77	591.56	736.98	602.33	743.32	602.28	1354.43	148.97	1354.43	148.97	0	1	1	2	-1	-1	-91.89	-19.09	567.43	-23.71	-21.40	560.25	0.23	0.34	-0.91	0.21	0.34	-0.92	 -1	
783952985	SMP	1	1022.45	585.31	736.11	596.48	16.24	16.24	3.84	16.60	16.60	3.82	1021.33	591.63	1027.37	591.66	736.76	602.70	743.09	602.68	1363.57	148.36	1363.57	148.36	0	1	1	2	-1	-1	-91.90	-19.14	567.90	-23.66	-21.49	560.45	0.24	0.34	-0.91	0.22	0.33	-0.92	 -1	
783971682	SMP	1	1022.34	585.35	735.92	596.52	16.35	16.35	3.85	16.67	16.67	3.83	1021.08	591.58	1027.24	591.65	736.45	602.71	742.93	602.83	1355.34	148.37	1355.34	148.37	0	1	1	2	-1	-1	-91.82	-19.13	567.72	-23.58	-21.49	559.87	0.23	0.34	-0.91	0.22	0.33	-0.92	 -1	
783990378	SMP	1	1022.09	585.12	735.78	596.38	16.43	16.43	3.85	16.69	16.69	3.83	1020.71	591.34	1026.96	591.47	736.17	602.62	742.70	602.72	1343.36	148.82	1343.36	148.82	0	1	1	2	-1	-1	-91.64	-19.06	567.08	-23.49	-21.44	559.11	0.23	0.34	-0.91	0.21	0.34	-0.92	 -1	
784009074	SMP	1	1021.96	584.98	735.52	596.38	16.28	16.28	3.85	16.65	16.65	3.83	1020.63	591.29	1026.86	591.25	736.06	602.60	742.41	602.64	1342.29	149.78	1342.29	149.78	0	1	1	2	-1	-1	-91.55	-19.01	566.65	-23.46	-21.44	559.35	0.23	0.34	-0.91	0.22	0.33	-0.92	 -1	
784027771	SMP	1	1021.76	585.14	735.33	596.64	16.27	16.27	3.85	16.65	16.65	3.83	1020.55	591.38	1026.74	591.50	735.90	602.86	742.21	602.91	1343.35	149.88	1343.35	149.88	0	1	1	2	-1	-1	-91.50	-19.04	566.48	-23.43	-21.51	559.69	0.24	0.34	-0.91	0.22	0.33	-0.92	 -1	
784046467	SMP	1	1021.62	585.56	735.17	597.14	16.27	16.27	3.85	16.58	16.58	3.83	1020.39	592.03	1026.45	591.79	735.81	603.39	742.13	603.28	1339.09	149.43	1339.09	149.43	0	1	1	2	-1	-1	-91.52	-19.17	566.94	-23.42	-21.63	559.99	0.23	0.34	-0.91	0.22	0.33	-0.92	 -1	
784065164	SMP	1	1021.32	585.98	735.00	597.56	16.32	16.32	3.85	16.68	16.68	3.83	1020.19	592.31	1026.24	592.36	735.60	603.80	741.89	603.90	1338.56	147.59	1338.56	147.59	0	1	1	2	-1	-1	-91.55	-19.29	567.42	-23.38	-21.76	560.39	0.24	0.34	-0.91	0.22	0.34	-0.92	 -1	
784083860	SMP	1	1021.25	586.35	734.84	597.92	16.40	16.40	3.85	16.75	16.75	3.84	1019.96	592.56	1026.08	592.62	735.26	604.10	741.84	604.19	1332.93	148.07	1332.93	148.07	0	1	1	2	-1	-1	-91.52	-19.35	567.53	-23.29	-21.79	559.34	0.23	0.33	-0.91	0.21	0.33	-0.92	 -1	
784102556	SMP	1	1021.02	586.29	734.71	597.92	16.45	16.45	3.86	16.72	16.72	3.84	1019.75	592.50	1025.93	592.61	735.06	604.14	741.66	604.20	1330.16	148.09	1330.16	148.09	0	1	1	2	-1	-1	-91.44	-19.34	567.30	-23.21	-21.76	558.34	0.23	0.34	-0.91	0.21	0.33	-0.92	 -1	
