Participant	Dys	Timeline	TOI	Interval	Media	AOI	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Participant513	N	Timeline5	P2Ca	1	P2Ca	int i = 0;	367	122	92	150	3	13103	150	367	122	92	150	3	13103	150	367	122	92	150	3	204160	150	483	161	142	192	3	204118	192	0	20202	13253	193.25	202.64
Participant513	N	Timeline5	P2Ca	1	P2Ca	L01-F	5957	175	75	583	34	88	108	5100	176	75	583	29	88	108	7549	944	150	5291	8	191144	317	7865	983	183	5341	8	191128	333	15	1771	404	327.95	64.59
Participant513	N	Timeline5	P2Ca	1	P2Ca	L02-F	1246	138	46	217	9	0	46	1200	150	83	217	8	7145	175	1279	160	46	375	8	191056	46	1554	194	46	408	8	191056	46	1	7112	7520	50.83	102.7
Participant513	N	Timeline5	P2Ca	1	P2Ca	L03-F	508	169	133	217	3	8237	158	350	175	133	217	2	8429	133	542	271	217	325	2	199293	325	550	275	225	325	2	199293	325	1		21244		167.64
Participant513	N	Timeline5	P2Ca	1	P2Ca	L04-F	1392	174	100	375	8	8237	158	1233	176	100	375	7	8795	375	1558	260	108	567	6	199293	158	1708	285	125	608	6	199293	158	1	25935	8395	75.88	54.94
Participant513	N	Timeline5	P2Ca	1	P2Ca	L05-F	1308	131	75	200	10	9995	133	975	122	75	150	8	12495	142	1692	211	92	608	8	201052	133	2033	254	142	625	8	201002	183	0	12012	13253	69.61	202.64
Participant513	N	Timeline5	P2Ca	1	P2Ca	L06-F	2708	150	75	258	18	12720	117	2708	150	75	258	18	12720	117	3058	278	75	1083	11	203776	117	3500	318	117	1117	11	203760	133	4	13253	14370	202.64	143.96
Participant513	N	Timeline5	P2Ca	1	P2Ca	L07-F	2733	161	67	333	17	15128	175	2550	159	67	333	16	15128	175	3091	343	67	1033	9	206184	1033	3391	377	83	1083	9	206134	1083	6	15078	16161	140.7	196.34
Participant513	N	Timeline5	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P2Ca	1	P2Ca	L09-F	667	133	67	183	5	18419	125	500	125	67	183	4	18419	125	667	133	67	183	5	209476	125	816	163	83	225	5	209451	150	0	18394		65.72	
Participant513	N	Timeline5	P2Ca	1	P2Ca	L10-F	1875	156	67	400	12	18628	83	1775	161	67	400	11	18628	83	2275	455	208	792	5	209684	350	2375	475	250	800	5	209667	367	5	23077	20202	44.51	193.25
Participant513	N	Timeline5	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P2Ca	1	P2Ca	L13-F	2425	173	75	292	14	23685	175	1800	200	92	292	9	23685	175	3566	1783	175	3391	2	214742	175	3633	1816	233	3400	2	214684	233	4		23860		232.5
Participant513	N	Timeline5	P2Ca	1	P2Ca	n-L02	150	150	150	150	1	32976	150	150	150	150	150	1	32976	150	150	150	150	150	1	224033	150	175	175	175	175	1	224008	175	0		33126		103.51
Participant513	N	Timeline5	P2Ca	1	P2Ca	n-L10a	433	144	100	217	3	19411	100	433	144	100	217	3	19411	100	458	229	100	358	2	210467	100	517	258	108	408	2	210459	108	1	19794	19511	74.07	37.58
Participant513	N	Timeline5	P2Ca	1	P2Ca	n-L10b	767	192	83	400	4	18628	83	767	192	83	400	4	18628	83	767	192	83	400	4	209684	83	842	210	100	417	4	209667	100	0	23294	19794	57.47	74.07
Participant513	N	Timeline5	P2Ca	1	P2Ca	n-L13	108	108	108	108	1	31968	108	108	108	108	108	1	31968	108	108	108	108	108	1	223024	108	117	117	117	117	1	223016	117	0		32076		55.07
Participant513	N	Timeline5	P2Ca	1	P2Ca	P2-Whole-F	22193	156	46	583	142	0	46	19415	158	67	583	123	88	108	33350	5558	404	11882	6	191056	404	33542	5590	404	11907	6	191056	404	76	1771	404	327.95	64.59
Participant513	N	Timeline5	P2Ca	1	P2Ca	total-L02	388	129	46	217	3	0	46	342	171	125	217	2	9412	217	388	129	46	217	3	191056	46	454	151	46	267	3	191056	46	0	9362	21569	166.14	68.84
Participant513	N	Timeline5	P2Ca	1	P2Ca	total-L07a	567	142	67	183	4	15503	183	383	128	67	183	3	17603	133	567	142	67	183	4	206559	183	700	175	83	242	4	206543	200	0	15486	17736	48.95	355.18
Participant513	N	Timeline5	P2Ca	1	P2Ca	total-L07b	691	115	67	200	6	15745	200	691	115	67	200	6	15745	200	700	140	83	208	5	206801	200	875	175	92	242	5	206759	242	1	20802	28602	98.13	128.96
Participant513	N	Timeline5	P2Ca	1	P2Ca	total-L13	450	150	75	267	3	29951	267	267	267	267	267	1	29951	267	458	229	192	267	2	221008	267	550	275	233	317	2	220958	317	0	30751	30218	141.6	279.38
Participant513	N	Timeline5	P2Ca	1	P2Ca	values-L01	1916	174	83	450	11	88	108	1825	182	83	450	10	88	108	2075	231	92	450	9	191144	317	2375	264	142	467	9	191128	333	1	3512	404	220.81	64.59
Participant513	N	Timeline5	P2Ca	1	P2Ca	values-L05	0	0			0			0	0			0			0	0			0							0			0				
Participant513	N	Timeline5	P2Ca	1	P2Ca	values-L06	1133	142	75	200	8	12720	117	1133	142	75	200	8	12720	117	1150	164	75	325	7	203776	117	1442	206	133	358	7	203760	133	1	13436	14370	135.25	143.96
Participant513	N	Timeline5	P2Ca	1	P2Ca	values-L07	1341	224	158	333	6	15128	175	1341	224	158	333	6	15128	175	1341	224	158	333	6	206184	175	1583	264	183	392	6	206134	225	0	15078	15303	140.7	252.66
Participant751	Y	Timeline1	P2Ca	1	P2Ca	i++	1717	215	83	567	8	34317	100	1517	217	83	567	7	34317	100	1783	297	92	567	6	274290	292	1966	328	100	592	6	274257	325	1	34284	37167	121.27	394.75
Participant751	Y	Timeline1	P2Ca	1	P2Ca	i<x;	3770	164	67	350	23	0	179	3591	163	67	350	22	18169	100	4261	284	83	825	15	239974	179	4770	318	117	875	15	239974	179	4	26684	179	304.35	257.69
Participant751	Y	Timeline1	P2Ca	1	P2Ca	int i = 0;	5858	217	67	1092	27	16202	292	4766	183	67	642	26	16202	292	6791	522	67	3758	13	256176	292	7282	560	75	3791	13	256142	325	7	16169	31334	149.9	101.07
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L01-F	15949	216	75	1017	74	454	158	15332	216	75	1017	71	454	158	17673	803	75	4708	22	240427	4708	18590	845	100	4716	22	240419	4716	50	17152	5161	247.36	98.19
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L02-F	10449	268	67	1117	39	637	1017	10166	275	67	1117	37	637	1017	11166	620	67	3075	18	240610	1017	11824	657	75	3116	18	240585	1042	18	612	1653	111.43	58.97
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L03-F	6591	194	83	583	34	7386	175	6591	194	83	583	34	7386	175	7324	488	83	1325	15	247360	367	7883	526	100	1333	15	247326	400	16	7353	10719	155.25	222.74
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L04-F	6383	182	67	492	35	237	125	6383	182	67	492	35	237	125	7308	385	67	1708	19	240210	125	7916	417	83	1725	19	240152	183	10	179	14436	257.69	115.66
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L05-F	12119	195	67	1092	62	0	179	10649	180	67	642	59	15810	158	14560	607	67	4899	24	239974	179	15344	639	75	4916	24	239974	179	23	15777	179	161.2	257.69
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L06-F	7557	184	67	325	41	18868	183	7432	186	67	325	40	18868	183	8532	502	67	2841	17	258842	375	9141	538	75	2866	17	258775	442	18	40358	19243	162.88	74.49
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L07-F	3941	164	67	275	24	19277	192	3741	163	67	275	23	19277	192	4791	479	133	1117	10	259250	192	5074	507	167	1150	10	259217	225	8	19243	43183	74.49	69.12
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L08-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L09-F	2133	194	75	467	11	19568	117	2133	194	75	467	11	19568	117	2358	337	192	550	7	259542	292	2533	362	217	575	7	259525	308	2	99669	19860	128.61	145.23
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L10-F	2641	176	75	342	15	19885	183	2641	176	75	342	15	19885	183	2875	359	142	817	8	259859	183	3066	383	158	833	8	259834	208	4	19860	21818	145.23	168.45
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L11-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L12-F	0	0			0			0	0			0			0	0			0							0			0				
Participant751	Y	Timeline1	P2Ca	1	P2Ca	L13-F	3650	182	67	458	20	8011	83	3250	181	67	458	18	8311	92	4300	430	67	1200	10	247985	392	4558	456	83	1217	10	247943	433	6	102968	8403	52.89	213.77
Participant751	Y	Timeline1	P2Ca	1	P2Ca	n-L02	2441	305	117	1117	8	39258	150	2441	305	117	1117	8	39258	150	2466	411	150	1500	6	279232	150	2666	444	167	1517	6	279215	167	2	39241	42291	58.23	104.22
Participant751	Y	Timeline1	P2Ca	1	P2Ca	n-L10a	683	171	75	283	4	49115	133	683	171	75	283	4	49115	133	758	379	133	625	2	289089	133	808	404	158	650	2	289064	158	0	49090	100318	100.78	387.33
Participant751	Y	Timeline1	P2Ca	1	P2Ca	n-L10b	967	161	142	183	6	19885	183	967	161	142	183	6	19885	183	967	161	142	183	6	259859	183	1142	190	158	217	6	259834	208	0	19860	21660	145.23	102.08
Participant751	Y	Timeline1	P2Ca	1	P2Ca	n-L13	317	317	317	317	1	59298	317	0	0			0			317	317	317	317	1	299271	317	358	358	358	358	1	299229	358	0	59256		149.97	
Participant751	Y	Timeline1	P2Ca	1	P2Ca	P2-Whole-F	80911	196	7	1117	412	0	179	77442	196	67	1117	396	237	125	106392	21278	2783	40545	5	239974	5161	106534	21307	2833	40587	5	239974	5161	273	67897	5161	304.34	98.19
Participant751	Y	Timeline1	P2Ca	1	P2Ca	total-L02	2800	233	67	1017	12	637	1017	2675	243	67	1017	11	637	1017	2858	260	67	1017	11	240610	1017	3266	297	83	1042	11	240585	1042	0	612	1653	111.43	58.97
Participant751	Y	Timeline1	P2Ca	1	P2Ca	total-L07a	1133	227	192	275	5	19277	192	933	233	192	275	4	19277	192	1158	290	192	558	4	259250	192	1242	310	200	567	4	259217	225	1	19243	43183	74.49	69.12
Participant751	Y	Timeline1	P2Ca	1	P2Ca	total-L07b	783	157	133	192	5	82037	142	783	157	133	192	5	82037	142	800	200	133	333	4	322011	142	958	240	142	392	4	321952	200	1	86737	86961	106.54	200.42
Participant751	Y	Timeline1	P2Ca	1	P2Ca	total-L13	350	350	350	350	1	107568	350	350	350	350	350	1	107568	350	350	350	350	350	1	347541	350	417	417	417	417	1	347475	417	0		107918		425.18
Participant751	Y	Timeline1	P2Ca	1	P2Ca	values-L01	4291	215	75	408	20	454	158	4141	218	75	408	19	454	158	4433	296	75	575	15	240427	158	4950	330	100	608	15	240419	167	5	1912	612	112.13	111.43
Participant751	Y	Timeline1	P2Ca	1	P2Ca	values-L05	987	197	83	350	5	0	179	808	202	83	350	4	18535	108	987	197	83	350	5	239974	179	1162	232	117	400	5	239974	179	0	60747	179	453.15	257.69
Participant751	Y	Timeline1	P2Ca	1	P2Ca	values-L06	3908	178	75	292	22	19093	150	3908	178	75	292	22	19093	150	4091	241	108	642	17	259067	150	4674	275	125	658	17	259025	192	3	19052	19243	201.72	74.49
Participant751	Y	Timeline1	P2Ca	1	P2Ca	values-L07	1292	144	67	242	9	81612	175	1292	144	67	242	9	81612	175	1558	312	83	725	5	321586	333	1733	347	92	767	5	321544	375	2	81570	87236	263.71	63.89
